code,id,name,chain,city,area,area_dist_km,cuisines,rating,reviews,min_order,delivery_fee,delivery_min,lat,lng,address,post_code,url
raai,99003,Alu Gosh,,Chittagong,Halishahar,2.42,Curry|Rice Dishes,3.9,55,50.0,0.0,30.0,22.3430317,91.78794075,"Bow Bazar, In front of PC Park, Noyabazar Bissho Road, Halishahar, Chittagong",4216,https://foodpanda.com.bd/restaurant/raai/alu-gosh
y5vi,117218,Kimchi - Chef's Lounge,,Chittagong,Agrabad,0.45,Chicken|Snacks|Soups|Meat|Fast Food|Fried Chicken,3.8,6,50.0,0.0,25.0,22.3277095,91.8050589,"Agrabad Access Road, Chattogram (Opposite S.A. Paribahan)",4100,https://foodpanda.com.bd/restaurant/y5vi/kimchi-chefs-lounge
w4eg,70278,Secret Recipe (Flagship) - Jamal khan,Secret Recipe,Chittagong,Anderkilla,0.67,Cakes|Italian|Mediterranean|Soups|Sandwiches|Pizza|Dessert|Burgers|Western|Fast Food,4.7,427,100.0,0.0,40.0,22.34526369,91.83391138,"CPDL LEVANTE 115/A 115/B Jamal Khan Rd, Chattogram",4200,https://foodpanda.com.bd/restaurant/w4eg/secret-recipe-flagship-jamal-khan
vx9r,127689,The Brown Bowl,,Chittagong,Halishahar,1.02,Fast Food,0.0,0,50.0,0.0,35.0,22.33715859,91.77457637,"House: 28, Road: 03, Block-B, Halishahar h/e",4216,https://foodpanda.com.bd/restaurant/vx9r/the-brown-bowl
sy7q,124440,Raisa Kitchen,,Chittagong,Akbar Shah,0.56,Curry|Rice Dishes|Bangladeshi|Asian,0.0,0,50.0,0.0,40.0,22.3739296,91.77203651,"City Gate, 4200 AK Khan, Chittagong, Bangladesh",4200,https://foodpanda.com.bd/restaurant/sy7q
s5p3,127675,Mini Kitchen,,Chittagong,Akbar Shah,1.26,Curry|Bangladeshi|Asian,0.0,0,50.0,0.0,30.0,22.366395,91.7834112,"মালিপাড়া মসজিদ এর পাশে জনতা কলোনি, সাইফুদ্দিন ভূইয়া বাড়ি",4207,https://foodpanda.com.bd/restaurant/s5p3/mini-kitchen-s5p3
vezy,111496,Cheeky Buns,,Chittagong,Halishahar,1.64,Snacks|Fast Food,1.3,30,50.0,0.0,45.0,22.34281216,91.77550188,"Mahabuba Manzil, building no 18, besides of halishahar police station, north halishahar, Ground floor, 4226 Halishahar, Chittagong, Bangladesh",4226,https://foodpanda.com.bd/restaurant/vezy
ngpr,121183,Begum's Pound Kitchen,,Chittagong,Halishahar,1.82,Snacks|Dessert|Bangladeshi|Asian,0.0,0,50.0,0.0,35.0,22.3421386,91.7804907,"Chittagong, Halishohor, a block, road no 1, lain no 7, house no 22",4216,https://foodpanda.com.bd/restaurant/ngpr/begums-pound-kitchen
l115,76198,Chatgaon Biryani and Restaurant,,Chittagong,Akbar Shah,1.45,Bangladeshi|Asian,2.5,30,50.0,0.0,35.0,22.3637636,91.7817553,"AK Khan Circle, Beside Jonaki Bus Counter, Chittagong",4203,https://foodpanda.com.bd/restaurant/l115/chatgaon-biryani-and-restaurant
fz8k,73222,RRU Kitchen,,Chittagong,Halishahar,2.5,Snacks|Dessert,3.5,72,50.0,0.0,50.0,22.3482504,91.7824847,"House - Chayanir, Holding - 3253,C-5, Bonrupa R/A, Soraipara, Pahartoli, Chattogram",4200,https://foodpanda.com.bd/restaurant/fz8k/rru-kitchen
m31b,78290,Ghousia Premium Sweets & Bakery - Hazipara,Ghousia Premium Sweets & Bakery,Chittagong,Agrabad,0.52,Snacks|Sweets|Dessert|Bakery,0.0,0,50.0,0.0,35.0,22.3297728,91.8060148,"Halishahar Road, Hazipara, Agrabad.",4200,https://foodpanda.com.bd/restaurant/m31b/ghousia-premium-sweets-and-bakery-hazipara
sw5i,116063,Nemat Juice,,Chittagong,Agrabad,0.89,Juice Corner|Beverage,0.0,0,50.0,0.0,30.0,22.325058,91.8004274,"Rahima Medamer Basha, Agrabad CDA Road No.18 House No.692, 4100 Agrabad Commercial Area, Chittagong, Bangladesh",4100,https://foodpanda.com.bd/restaurant/sw5i/nemat-juice
gn6x,77931,Green Valley Restaurant,,Chittagong,Halishahar,2.11,Rice Dishes|Indian|Meat|Chinese|Bangladeshi|Asian,4.0,20,50.0,0.0,30.0,22.34396861,91.78259654,"Amity Kaviyu Islam Tower, Chuna Factory mor, Artillery Road, Chattogram.",4216,https://foodpanda.com.bd/restaurant/gn6x/green-valley-restaurant
ekxp,128094,Nadia's Kitchen,,Chittagong,Akbar Shah,1.59,Bangladeshi|Asian,0.0,0,50.0,0.0,30.0,22.3628887,91.7709217,"Green view, Lane 2",4217,https://foodpanda.com.bd/restaurant/ekxp/nadias-kitchen-ekxp
cjp5,68793,Shumi's Hot Cake - Halishahar,Shumi's Hot Cake,Chittagong,Halishahar,2.0,Cakes|Dessert|Fast Food,4.9,468,50.0,0.0,30.0,22.3317297,91.789254,"House-1, Lane-1, Block-K, Halishohor Housing Estate, Chittagong",4200,https://foodpanda.com.bd/restaurant/cjp5/shumis-hot-cake-halishahar
q2gc,78456,Sarah's Yumbox,,Chittagong,Bandar,2.81,Snacks|Curry|Rice Dishes,0.0,0,50.0,0.0,30.0,22.30560735,91.7885128,"infront of loharpoo Infront of Loharpool masjid, Saltgola crossing,",4100,https://foodpanda.com.bd/restaurant/q2gc/sarahs-yumbox
dpgo,82901,Happy & Healthy Kitchen,,Chittagong,Lalkhan Bazar,2.3,Rice Dishes|Bangladeshi|Asian,0.0,0,50.0,0.0,30.0,22.34067774,91.79035305,"25 No. Rampur Ward, Anadipur school road, 2442 Halishahar, Chittagong, Bangladesh",2442,https://foodpanda.com.bd/restaurant/dpgo/happy-and-healthy-kitchen
xokm,124014,Andar Mahal,,Chittagong,Khulshi,2.4,Bangladeshi|Asian,0.0,0,50.0,0.0,30.0,22.35090961,91.7872571,"Foyez vila, Sharaipara,Commissioner road/foyez vila, 4000 Pahartali, Chittagong, Bangladesh",4000,https://foodpanda.com.bd/restaurant/xokm/andar-mahal
mppq,94985,Cup Of Cloud,,Chittagong,Halishahar,1.91,Beverage|Cafe,0.0,0,50.0,0.0,30.0,22.3370225,91.7864462,"H-Block, House no 12, 4216 Halishahar, Chittagong, Bangladesh",4216,https://foodpanda.com.bd/restaurant/mppq/cup-of-cloud
xsw9,81124,Tanha's Cooking,,Chittagong,Halishahar,1.48,Snacks,0.0,0,50.0,0.0,30.0,22.318119,91.7782267,"Halishahar, Uttara abasik black -b, 4226 Halishahar, Chittagong, Bangladesh",4226,https://foodpanda.com.bd/restaurant/xsw9/tanhas-cooking
u4qx,20357,LABONNO RANNAGHOR,LABONNO RANNAGHOR,Chittagong,Halishahar,1.89,Cakes|Snacks|Dessert,4.2,280,50.0,0.0,30.0,22.342739,91.780877,"Block- A, Road-1, Lane-9, Hayat heritage 6th floor(end of the last lane), Halishahar h/a, Chattogram",4100,https://foodpanda.com.bd/restaurant/u4qx/labonno-rannaghor
vgux,76671,Chittagon's Heaven,,Chittagong,Bandar,2.7,Bangladeshi|Asian,0.0,0,50.0,0.0,30.0,22.3074051,91.7852473,South Middle Halishahar. Salt Gola Rail Crossing Lohar Pool Maiz Para. In front of Islam Supervisor's house.,4000,https://foodpanda.com.bd/restaurant/vgux/chittagons-heaven
e65e,81693,Mahisha's Kitchen,,Chittagong,Lalkhan Bazar,1.94,Curry|Bangladeshi|Asian,0.0,0,50.0,0.0,30.0,22.3394179,91.79450982,"Ayesha vabon, 7, 4224 Bowbazar, Chittagong, Bangladesh",4224,https://foodpanda.com.bd/restaurant/e65e/mahishas-kitchen
