code,id,name,chain,city,area,area_dist_km,cuisines,rating,reviews,min_order,delivery_fee,delivery_min,lat,lng,address,post_code,url
x83j,34910,Biryaniholic,Biryaniholic,Khulna,Shibbari,3.04,Indian|Biryani|Asian,4.2,1144,50.0,0.0,35.0,22.80226005,89.57075675,"6/1,  Rahman Road, Jorakol Bazar, Khulna,  9100",9100,https://foodpanda.com.bd/restaurant/x83j/biryaniholic
r5kz,29973,Dhanshiri Restora,Dhanshiri Restora,Khulna,Shibbari,3.1,Chicken|Curry|Rice Dishes|Indian|Biryani|Meat|Asian,3.8,1307,50.0,0.0,35.0,22.8008022,89.56888925,"11, Tootpara 2 no Cross Road, Near Hindu School, Beside Haque Corner",9100,https://foodpanda.com.bd/restaurant/r5kz/dhanshiri-restora-r5kz
f2ul,19944,Kacchi House,Kacchi House,Khulna,Shibbari,3.1,Rice Dishes|Indian|Biryani|Asian,3.9,384,50.0,0.0,35.0,22.8008032,89.5689411,"2 noToothpara Cross Road, Holding - 09, khulna",9100,https://foodpanda.com.bd/restaurant/f2ul/kacchi-house-f2ul
o89g,38398,Khulna Biryani Mahal,Khulna Biryani Mahal,Khulna,Shibbari,3.1,Indian|Biryani|Asian,3.7,556,50.0,0.0,35.0,22.800756,89.5688849,"9/2 Tootpara , 2 no cross Road,side of mokka store,  Khulna",9100,https://foodpanda.com.bd/restaurant/o89g/khulna-biryani-mahal
u6cl,14115,Radhuni,,Khulna,Shibbari,3.1,Indian|Biryani|Bangladeshi|Asian,3.9,1268,50.0,0.0,35.0,22.80081,89.569,"Tuthpara 2 No. X Road, House No. 9, South Tuthpara Primary School",9100,https://foodpanda.com.bd/restaurant/u6cl/radhuni
ur7q,77659,Ten To Ninety Nine Dhaba,,Khulna,Shibbari,3.48,Beverage|Fast Food,3.0,101,50.0,0.0,35.0,22.8029575,89.5789233,"House No. 48, (ABRATUL AMAN), Ispahani Ln, Rupsha Stand Road, Rupsha, Khulna",9100,https://foodpanda.com.bd/restaurant/ur7q/ten-to-ninety-nine-dhaba
kuaw,71314,Khoniker Ranna Ghor,,Khulna,Sonadanga,4.33,Curry|Bangladeshi|Asian,0.0,0,50.0,0.0,35.0,22.78423517,89.53599571,"Sachibuniya Biswaroad Mor, Beside Sachibuniya Swich Gate Batiaghata, Khulna",9100,https://foodpanda.com.bd/restaurant/kuaw/khoniker-ranna-ghor
h16k,127625,Hauji Food,,Khulna,Shibbari,0.48,,0.0,0,50.0,0.0,35.0,22.8242672,89.5517209,"২৭, আপার যশোর রোড, বায়তুল নূর জামে মসজিদ কমপ্লেক্স। খুলনা",9000,https://foodpanda.com.bd/restaurant/h16k/hauji-food
n762,65701,Mithai- Sonadanga Moor,Mithai - Dhaka,Khulna,Sonadanga,0.82,Beverage|Cafe|Dessert|Doi,4.3,468,50.0,0.0,35.0,22.8163233,89.5433235,"A-39 Majid Sarani,Sonadanga Moor,Khulna",9100,https://foodpanda.com.bd/restaurant/n762/mithai-sonadanga-moor
s0i2,73991,Mithai-Thana Moor,Mithai - Dhaka,Khulna,Shibbari,1.29,Cakes|Dessert|Doi|Fast Food,5.0,20,50.0,0.0,35.0,22.8174993,89.5646287,"Sir Iqbal Road,Thana moor Khulna.",9100,https://foodpanda.com.bd/restaurant/s0i2/mithai-thana-moor
